"","V1"
"1",-17.0923076923077
"2",-76.2571428571429
"3",-187.828
"4",61.5666666666666
"5",250.122222222222
"6",-116.981512605042
"7",111.027272727273
"8",26.6545454545449
"9",301.552000000001
"10",-349.441666666667
"11",369.466666666667
"12",-30.4968749999999
"13",-17.0923076923077
"14",-103.111538461538
"15",386.564705882353
"16",-155.960526315789
"17",33.0545454545456
"18",82.0454545454545
"19",-249.058333333333
"20",-76.0471264367816
"21",-17.0923076923077
"22",-6.28295454545469
"23",-60.7173913043478
"24",-332.564150943396
"25",-71.6111111111111
"26",242.52
"27",53.0999999999999
"28",-30.070731707317
"29",446.4
"30",170.9
"31",-103.111538461538
"32",-144.566666666667
"33",-6.28295454545469
"34",-76.0471264367816
"35",-260.722222222222
"36",-466.158333333334
"37",16.088888888889
"38",-405.691111111111
"39",-9.55714285714285
"40",24.5305084745764
"41",-68.2705882352941
"42",-122.233333333333
"43",-103.111538461538
"44",-246.585714285714
"45",56.8666666666668
"46",669.3
"47",98.7545454545455
"48",-7.45999999999992
"49",78.7666666666667
"50",-6.28295454545469
"51",-488.136363636364
"52",-76.0471264367816
"53",-249.058333333333
"54",-76.0471264367816
"55",308.863636363636
"56",-113.384615384615
"57",-4.01052631578949
"58",-61.5500000000002
"59",-146.655555555556
"60",-155.833333333333
"61",74.5148148148148
"62",-9.55714285714285
"63",-26.4444444444446
"64",70.0350000000003
"65",158.254545454545
"66",34.7
"67",114.766666666667
"68",-436.569230769231
"69",-7.56666666666683
"70",24.5305084745764
"71",24.5305084745764
"72",65.4288888888891
"73",-148.783870967742
"74",346.836842105263
"75",144.266666666666
"76",-405.052380952381
"77",-194.257692307692
"78",74.3727272727274
"79",-76.0471264367816
"80",37.8272727272733
"81",129.73076923077
"82",-116.981512605042
"83",-598.066666666667
"84",672.421739130435
"85",-57.3100000000001
"86",-65.5999999999995
"87",-132.4625
"88",-30.4968749999999
"89",30.5090909090909
"90",-474.536363636364
"91",-80.8015624999998
"92",109.55
"93",73.5736842105263
"94",3.41250000000014
"95",-4.35833333333333
"96",-25.9947368421053
"97",-103.111538461538
"98",-71.6111111111111
"99",-322.019047619047
"100",-26.7391304347827
"101",158.423076923077
"102",74.5148148148148
"103",-12.2444444444444
"104",-8.68333333333339
"105",-80.8015624999998
"106",-10.0466666666667
"107",76.0287878787881
"108",-159.690909090909
"109",-193.333333333333
"110",-187.071428571428
"111",-241.157142857143
"112",-80.1482758620689
"113",-75.5086956521741
"114",-26.7391304347827
"115",-116.981512605042
"116",-173.341666666667
"117",76.0287878787881
"118",-1.77500000000009
"119",-17.0923076923077
"120",-155.960526315789
"121",-11.1222222222223
"122",-26.7391304347827
"123",133.727272727273
"124",-8.2318181818182
"125",-313.55
"126",-62.6424242424241
"127",-293.659090909091
"128",-241.157142857143
"129",199.615
"130",154.120512820512
"131",-310.251851851852
"132",-115.69756097561
"133",-6.28295454545469
"134",6.71176470588239
"135",-97.4454545454546
"136",-112.757142857143
"137",-57.1285714285714
"138",77.818181818182
"139",-10.0466666666667
"140",-8.68333333333339
"141",-155.960526315789
"142",66.8961538461538
"143",-432.2
"144",-103.111538461538
"145",-12.42
"146",82.0454545454545
"147",-3.78333333333336
"148",-335.109090909091
"149",309.671794871795
"150",627.6
"151",289.328571428572
"152",-405.052380952381
"153",59.4181818181819
"154",74.5148148148148
"155",-0.162500000000009
"156",-103.111538461538
"157",-182.816666666667
"158",61.5666666666666
"159",-76.0471264367816
"160",-90.9105263157894
"161",-43.7730769230766
"162",-115.69756097561
"163",-303.6475
"164",106.784210526316
"165",7.06666666666666
"166",-115.69756097561
"167",-22.9049999999997
"168",-116.981512605042
"169",89.816129032258
"170",-80.1482758620689
"171",153.765
"172",461.638095238096
"173",158.423076923077
"174",-269.4
"175",-1.17058823529408
"176",1.95
"177",-62.1791666666666
"178",24.5305084745764
"179",-154.285106382979
"180",-76.0471264367816
"181",-193.321428571429
"182",74.5148148148148
"183",-299.913043478261
"184",-332.564150943396
"185",-582.759459459459
"186",-115.69756097561
"187",242.52
"188",-78.8199999999999
"189",-11.8428571428572
"190",-76.0471264367816
"191",206.1875
"192",-332.564150943396
"193",70.0350000000003
"194",-385.830434782609
"195",69.7067796610172
"196",-26.7391304347827
"197",-32.1383333333333
"198",-336.625
"199",-8.2318181818182
"200",137.992307692308
"201",287.533333333333
"202",46.8428571428569
"203",-76.0471264367816
"204",-1.1846153846152
"205",10.354166666667
"206",96.022727272727
"207",155.05
"208",41.5555555555555
"209",30.5090909090909
"210",672.421739130435
"211",-358.859090909091
"212",-194.257692307692
"213",205.583333333333
"214",223.61
"215",61.5666666666666
"216",-62.6424242424241
"217",24.5305084745764
"218",117.176923076923
"219",82.0454545454545
"220",-30.070731707317
"221",-405.052380952381
"222",-44.8909090909091
"223",-1.17058823529408
"224",15.4606060606061
"225",-31.1333333333333
"226",30.5090909090909
"227",-80.8015624999998
"228",-17.1999999999999
"229",-34.3166666666666
"230",-187.071428571428
"231",19.2714285714286
"232",-69.1090909090908
"233",-490.788235294117
"234",-21.2363636363636
"235",-332.564150943396
"236",-400.44347826087
"237",-674.6
"238",-187.071428571428
"239",-76.0471264367816
"240",82.7111111111112
"241",-194.257692307692
"242",-5.51538461538462
"243",-32.1383333333333
"244",70.0350000000003
"245",218.9
"246",-30.070731707317
"247",-22.9049999999997
"248",-76.0471264367816
"249",113.225
"250",-10.5249999999999
"251",224.552173913043
"252",-163.952631578947
"253",-76.0471264367816
"254",-65.5999999999995
"255",289.328571428572
"256",-116.981512605042
"257",144.522222222222
"258",-12.2444444444444
"259",751.678571428571
"260",-21.4888888888888
"261",-929.404166666667
"262",369.466666666667
"263",-30.1944444444445
"264",-25.9947368421053
"265",-150.714285714286
"266",-232.112903225806
"267",-57.3100000000001
"268",-75.7857142857143
"269",480.118181818182
"270",-61.5500000000002
"271",-243.523076923077
"272",56.8666666666668
"273",-554.519047619047
"274",-7.56666666666683
"275",82.0454545454545
"276",-31.1333333333333
"277",-115.69756097561
"278",-30.4968749999999
"279",-76.0471264367816
"280",-299.913043478261
"281",-26.7391304347827
"282",76.0287878787881
"283",158.423076923077
"284",70.0350000000003
"285",98.957894736842
"286",-169.93125
"287",-117.458333333333
"288",-127.581818181818
"289",-582.759459459459
"290",-26.7391304347827
"291",-551.16
"292",70.0350000000003
"293",82.0454545454545
"294",-337.15
"295",-192.566666666667
"296",-289.868421052631
"297",57.2982758620687
"298",206.1875
"299",369.466666666667
"300",560.76923076923
"301",-76.0471264367816
"302",-76.0471264367816
"303",-187.071428571428
"304",-76.0471264367816
"305",-26.26
"306",480.118181818182
"307",-332.564150943396
"308",-490.985714285714
"309",-598.805882352941
"310",61.65
"311",-45.3904761904764
"312",-488.136363636364
"313",82.0454545454545
"314",163.767857142857
"315",76.0287878787881
"316",-232.532142857143
"317",-307.916666666667
"318",-130.806666666666
"319",30.1
"320",-586.407142857142
"321",-39.5647058823529
"322",-155.960526315789
"323",-103.111538461538
"324",76.0287878787881
"325",76.0287878787881
"326",-466.158333333334
"327",98.957894736842
"328",555.505555555556
"329",170.9
"330",-534.921428571428
"331",42.2192307692308
"332",-287.758333333333
"333",-232.112903225806
"334",-961.14
"335",1007.15
"336",-6.28295454545469
"337",-41.3909090909091
"338",-474.778260869565
"339",751.678571428571
"340",69.7067796610172
"341",-241.157142857143
"342",47.5777777777778
"343",-26.9466666666663
"344",-2.84545454545446
"345",-103.111538461538
"346",46.8428571428569
"347",82.0454545454545
"348",-113.89705882353
"349",460.744444444444
"350",-336.625
"351",174.93
"352",18.6900000000001
"353",82.0454545454545
"354",-113.384615384615
"355",41.5555555555555
"356",-17.0923076923077
"357",-204.237837837838
"358",191.7625
"359",-17.0799999999999
"360",-405.691111111111
"361",10.354166666667
"362",150.9875
"363",-21.4888888888888
"364",-80.8015624999998
"365",-12.9142857142857
"366",-51.9580645161291
"367",82.0454545454545
"368",-155.960526315789
"369",-80.1482758620689
"370",32.4916666666667
"371",-326.783333333333
"372",-103.111538461538
"373",76.0287878787881
"374",-319
"375",-534.921428571428
"376",76.0287878787881
"377",-210.668421052631
"378",-34.3166666666666
"379",924.424999999999
"380",-2.03157894736842
"381",-132.4625
"382",179.8
"383",-405.691111111111
"384",-116.981512605042
"385",-16.5848484848484
"386",-283.2
"387",82.0454545454545
"388",-116.981512605042
"389",20.6666666666667
"390",-332.564150943396
"391",-138.717857142857
"392",372.8
"393",-126.0875
"394",70.495652173913
"395",178.136111111111
"396",30.5090909090909
"397",-45.3904761904764
"398",-490.042857142857
"399",-65.4133333333334
"400",-22.9049999999997
"401",-60.7173913043478
"402",-209.786666666667
"403",-155.960526315789
"404",-405.691111111111
"405",117.176923076923
"406",-405.691111111111
"407",-21.6
"408",-43.7730769230766
"409",-51.9580645161291
"410",1007.15
"411",69.7067796610172
"412",-474.536363636364
"413",-51.9580645161291
"414",3.52307692307693
"415",-30.070731707317
"416",191.7625
"417",-116.981512605042
"418",309.671794871795
"419",70.495652173913
"420",-51.9580645161291
"421",69.7067796610172
"422",-26.3461538461539
"423",-289.868421052631
"424",70.495652173913
"425",-6.26363636363635
"426",76.0287878787881
"427",25.9299999999994
"428",560.76923076923
"429",69.7067796610172
"430",-357.960975609756
"431",76.0287878787881
"432",-232.532142857143
"433",-76.0471264367816
"434",-132.4625
"435",-80.8015624999998
"436",-582.759459459459
"437",-289.868421052631
"438",-5.51538461538462
"439",158.254545454545
"440",-146.655555555556
"441",-6.28295454545469
"442",497.48
"443",-405.691111111111
"444",26.0952380952376
"445",-144.566666666667
"446",69.7067796610172
"447",-7.22142857142853
