"","V1"
"1",-34.7156249999999
"2",-110.66218487395
"3",-83.8799999999997
"4",-406.676470588235
"5",-339.07358490566
"6",-108.636263736264
"7",-158.257894736842
"8",-3.51477272727288
"9",-110.66218487395
"10",-16.4666666666672
"11",-269.733333333333
"12",-54.1666666666666
"13",38.962962962963
"14",108.891666666667
"15",-108.636263736264
"16",78.9625000000001
"17",-62.4482758620691
"18",18.7950000000001
"19",105.4
"20",-362.826829268293
"21",-334.190909090908
"22",-3.51477272727288
"23",-300.052500000001
"24",-1.25555555555556
"25",-255.546666666667
"26",-110.66218487395
"27",-68.7902439024388
"28",-7.30000000000001
"29",-91.3939393939395
"30",-158.257894736842
"31",80.8666666666668
"32",68.0258064516129
"33",-115.183333333333
"34",-275.107547169811
"35",-12.71
"36",-196.654054054054
"37",-27.7538461538462
"38",58.9846153846154
"39",-3.51477272727288
"40",83.4627118644066
"41",-24.4365853658537
"42",-34.7156249999999
"43",170.15
"44",-360.133333333333
"45",120.169230769231
"46",54.7740740740742
"47",-300.052500000001
"48",55.7052631578949
"49",190.675
"50",615.138888888889
"51",-87.2333333333333
"52",47.925
"53",-62.4482758620691
"54",83.4627118644066
"55",-257.370588235294
"56",154.417948717949
"57",-4.67500000000001
"58",-300.095652173913
"59",308.114285714286
"60",-406.795555555556
"61",8.74285714285702
"62",-275.107547169811
"63",-90.3375
"64",-90.3375
"65",-92.0166666666667
"66",196.146666666667
"67",-523.286363636364
"68",-194.426923076923
"69",-62.4482758620691
"70",44.5739130434781
"71",-43.7833333333333
"72",-48.9294117647059
"73",26.5909090909092
"74",-127.318181818182
"75",-110.66218487395
"76",-406.795555555556
"77",-16.4666666666672
"78",-110.66218487395
"79",97.6181818181822
"80",209.686666666667
"81",190.675
"82",-83.1
"83",-108.636263736264
"84",369.466666666667
"85",-401.833333333333
"86",-19.0045454545454
"87",-242.185714285714
"88",-40.2090909090908
"89",-180.13
"90",-153.106666666667
"91",-309.723809523809
"92",-31.2833333333333
"93",242.5
"94",615.138888888889
"95",-83.8024390243904
"96",118.8
"97",-89.7681818181818
"98",-7.30000000000001
"99",27.975
"100",25.0272727272732
"101",-314.859259259259
"102",-158.257894736842
"103",-3.51477272727288
"104",1012.48
"105",-62.4482758620691
"106",445.195238095238
"107",-110.66218487395
"108",-188.756
"109",-231.696296296297
"110",61.0148148148151
"111",12.2285714285715
"112",83.0363636363636
"113",8.74347826086955
"114",-183.433333333333
"115",-83.2328124999999
"116",55.7052631578949
"117",-3.03333333333333
"118",-980.457142857143
"119",14.7076923076922
"120",196.146666666667
"121",7.54583333333358
"122",-110.66218487395
"123",35.7101694915254
"124",-406.795555555556
"125",-115.354545454546
"126",-127.318181818182
"127",-7.84
"128",-193.770967741935
"129",-153.106666666667
"130",-108.223809523809
"131",-309.478571428572
"132",-26.4666666666667
"133",-158.257894736842
"134",-83.1428571428571
"135",70.3650000000002
"136",-158.257894736842
"137",72.666666666667
"138",194.73
"139",47.925
"140",-66.2923076923077
"141",-300.052500000001
"142",380.414285714286
"143",-231.861538461538
"144",20.5454545454545
"145",-158.257894736842
"146",-115.985714285714
"147",209.900000000001
"148",-24.4365853658537
"149",-368.571428571429
"150",-5.15454545454546
"151",-64.1700000000001
"152",89.2000000000003
"153",-31.8399999999999
"154",70.3650000000002
"155",-110.66218487395
"156",-26.7
"157",-110.66218487395
"158",29.8733333333334
"159",20.0928571428572
"160",63.8684210526316
"161",-83.8024390243904
"162",-21.1575757575756
"163",-106.688
"164",-48.9294117647059
"165",89.2000000000003
"166",-127.318181818182
"167",-31.8399999999999
"168",-65.4499999999999
"169",76.3976744186048
"170",104.682608695653
"171",-59.6357142857144
"172",-281.161111111111
"173",-311.225925925926
"174",-13.2359999999999
"175",-62.4482758620691
"176",-56.9124999999999
"177",182.188
"178",55.2086956521739
"179",-561.391666666666
"180",-83.8024390243904
"181",-267.407692307692
"182",-25.9428571428571
"183",-165.521276595745
"184",192.416666666667
"185",-262.588888888889
"186",-153.106666666667
"187",-108.636263736264
"188",-115.354545454546
"189",19.68
"190",-406.676470588235
"191",55.8607142857144
"192",-14.0333333333333
"193",-327.34
"194",-305.51875
"195",-54.2043010752691
"196",62.1878787878788
"197",5.89285714285711
"198",29.8733333333334
"199",20.3083333333334
"200",-110.66218487395
"201",-163.982352941176
"202",13.8909090909092
"203",63.6529411764704
"204",-326.094736842105
"205",-433.019047619048
"206",-6.07058823529411
"207",-108.636263736264
"208",585.275000000001
"209",-9.69230769230762
"210",-44.6818181818182
"211",-110.66218487395
"212",72.666666666667
"213",81.6318181818178
"214",-133.403125
"215",76.3976744186048
"216",45.025
"217",-129.342857142857
"218",68.0258064516129
"219",-194.426923076923
"220",-575.235714285714
"221",-31.8399999999999
"222",62.1878787878788
"223",63.403448275862
"224",-4.67500000000001
"225",41.1095238095238
"226",-523.286363636364
"227",-182.708695652174
"228",-57.3761904761905
"229",-440.746153846153
"230",38.962962962963
"231",-9.69230769230762
"232",-433.1
"233",55.2086956521739
"234",70.3650000000002
"235",233.433333333333
"236",35.7101694915254
"237",6.19999999999999
"238",62.1878787878788
"239",-110.66218487395
"240",63.6529411764704
"241",-62.4482758620691
"242",-5.15454545454546
"243",-153.106666666667
"244",-30.3222222222223
"245",-108.636263736264
"246",-326.094736842105
"247",25.0416666666667
"248",68.6000000000001
"249",301.5
"250",-346.122222222222
"251",-3.51477272727288
"252",269.3
"253",114.93
"254",4.13333333333334
"255",190.675
"256",-59.6357142857144
"257",-83.1428571428571
"258",-300.052500000001
"259",-203.96
"260",-339.07358490566
"261",-158.257894736842
"262",445.195238095238
"263",-0.0999999999999091
"264",-153.106666666667
"265",477.382857142857
"266",-62.4482758620691
"267",144.520833333333
"268",25.0272727272732
"269",-85.5034482758622
"270",63.403448275862
"271",15.4291666666667
"272",62.1878787878788
"273",477.382857142857
"274",-110.66218487395
"275",83.4627118644066
"276",-108.636263736264
"277",209.686666666667
"278",36.7545454545452
"279",154.417948717949
"280",328.55625
"281",-110.888888888889
"282",-83.2328124999999
"283",198.84
"284",45.025
"285",-275.107547169811
"286",-108.636263736264
"287",-163.982352941176
"288",-346.122222222222
"289",55.2086956521739
"290",35.7101694915254
"291",-108.636263736264
"292",-206.305555555556
"293",38.962962962963
"294",-83.8024390243904
"295",-11.1692307692307
"296",-130.88
"297",-110.66218487395
"298",-406.676470588235
"299",-126.847368421053
"300",-25.9428571428571
"301",-110.66218487395
"302",7.41052631578941
"303",-302.983333333333
"304",-57.3761904761905
"305",-543.61
"306",-166.975
"307",-112.805263157895
"308",3.29999999999995
"309",-83.1428571428571
"310",-362.826829268293
"311",-13.16
"312",-287.133333333333
"313",538.1
"314",-213.059259259259
"315",-196.654054054054
"316",167.82
"317",-163.982352941176
"318",17.7916666666667
"319",337.678947368421
"320",38.962962962963
"321",62.1878787878788
"322",119.11724137931
"323",-83.1428571428571
"324",14.01
"325",38.962962962963
"326",119.11724137931
"327",107.448148148148
"328",68.0258064516129
"329",172.552941176471
"330",252.616666666667
"331",-99.3090909090909
"332",-70.7739130434784
"333",-55.7909090909088
"334",-67.6666666666665
"335",-281.161111111111
"336",97.6181818181822
"337",-326.094736842105
"338",-915.970833333333
"339",-204.295238095238
"340",290.06
"341",-0.0999999999999091
"342",-285.461111111111
"343",20.615
"344",55.2086956521739
"345",68.0258064516129
"346",12.347368421053
"347",-255.546666666667
"348",209.900000000001
"349",-210.55
"350",-110.66218487395
"351",-62.4482758620691
"352",159.813333333334
"353",-110.66218487395
"354",-129.342857142857
"355",-56.3978260869567
"356",38.962962962963
"357",-139.3
"358",-459.4
"359",-91.3939393939395
"360",-185.066129032258
"361",-108.636263736264
"362",-281.161111111111
"363",-110.66218487395
"364",-13.2359999999999
"365",-11.1692307692307
"366",25.0272727272732
"367",-62.4482758620691
"368",15.4291666666667
"369",-110.66218487395
"370",83.0363636363636
"371",-99.3090909090909
"372",18.7950000000001
"373",-108.636263736264
"374",-108.636263736264
"375",151.916666666667
"376",62.1878787878788
"377",-67.6111111111111
"378",55.2086956521739
"379",38.962962962963
"380",35.7101694915254
"381",-62.4482758620691
"382",-40.2090909090908
"383",926.325000000001
"384",-24.4365853658537
"385",-34
"386",8.62
"387",125.911111111111
"388",-139.082857142857
"389",-362.826829268293
"390",159.813333333334
"391",445.195238095238
"392",-250.885714285715
"393",-144.5
"394",-3.51477272727288
"395",-269.733333333333
"396",209.686666666667
"397",301.5
"398",-16.7428571428572
"399",-309.478571428572
"400",15.4291666666667
"401",-11.6909090909091
"402",43.8511111111111
"403",-108.636263736264
"404",-435.004545454545
"405",70.3650000000002
"406",36.7545454545452
"407",-421.056818181818
"408",-194.426923076923
"409",-245.842857142857
"410",-5.68999999999994
"411",-523.286363636364
"412",-374.183333333333
"413",156.631578947368
"414",-62.4482758620691
"415",-3.51477272727288
"416",-123.666666666666
"417",61.0148148148151
"418",11.3424242424242
"419",153.764102564102
"420",-83.2328124999999
"421",68.0258064516129
"422",-108.636263736264
"423",-3.51477272727288
"424",-216.633333333333
"425",3.96666666666658
"426",-15.1857142857142
"427",-64.1700000000001
"428",34.7590909090909
"429",62.1878787878788
"430",421.09
"431",-22.24
"432",-173.5
"433",47.4375
"434",62.1878787878788
"435",-334.190909090908
"436",-92.3333333333333
"437",4.36216216216235
"438",25.0416666666667
"439",-287.133333333333
"440",-62.4482758620691
"441",68.0258064516129
"442",-47.6375
"443",63.403448275862
"444",-14.8560606060605
"445",119.11724137931
"446",-110.66218487395
"447",55.7052631578949
"448",182.188
"449",213.55
"450",-213.71935483871
"451",637.866666666667
"452",-141.857142857143
"453",-24.4365853658537
"454",242.5
"455",192.416666666667
"456",108.891666666667
"457",-327.34
"458",-397.786956521739
"459",108.891666666667
"460",-21.1575757575756
"461",-133.403125
"462",62.1878787878788
"463",-14.8560606060605
"464",663.58
"465",-85.5034482758622
"466",-653.895238095239
"467",-62.4482758620691
"468",-11.6909090909091
"469",68.6000000000001
"470",-7.17777777777792
"471",9.47777777777779
"472",-83.8024390243904
"473",-115.354545454546
"474",-339.07358490566
"475",-300.052500000001
"476",-13.16
"477",-15.7199999999999
"478",9.64999999999986
"479",-181.8
"480",-11.1692307692307
"481",-3.51477272727288
"482",43.7181818181818
"483",-56.3978260869567
"484",105.4
"485",-108.636263736264
"486",19.68
"487",-343.534615384615
"488",12.347368421053
"489",154.417948717949
"490",-110.66218487395
"491",395.910526315789
"492",-113.94
"493",-79.5999999999995
"494",15.4291666666667
"495",-213.059259259259
"496",-110.66218487395
"497",-264.6125
"498",-327.773333333334
"499",-110.66218487395
"500",80.425
"501",9.64999999999986
"502",-25.55
"503",5.89285714285711
"504",70.3650000000002
"505",288.338461538461
"506",-54.2043010752691
"507",42.9888888888891
"508",-110.66218487395
"509",74.2727272727273
"510",-523.286363636364
"511",8.62
"512",-406.676470588235
"513",637.866666666667
"514",55.2086956521739
"515",-194.426923076923
"516",62.1878787878788
"517",-91.3939393939395
"518",561.453846153847
"519",-309.723809523809
"520",-242.185714285714
"521",-72.6428571428572
"522",-108.223809523809
"523",-559.75
"524",297.74358974359
"525",-68.7902439024388
"526",297.74358974359
"527",12.2285714285715
"528",297.74358974359
"529",12.2071428571429
"530",30.6888888888889
"531",154.417948717949
"532",-83.8024390243904
"533",61.0148148148151
"534",62.1878787878788
"535",-62.4482758620691
"536",-134.826666666667
"537",-152.338095238095
"538",-24.4365853658537
"539",-3.51477272727288
"540",-110.66218487395
"541",-127.318181818182
"542",-74.5142857142857
"543",-62.4482758620691
"544",-5.425
"545",-62.4482758620691
"546",55.2086956521739
"547",-12.5615384615389
"548",-108.636263736264
"549",-343.534615384615
"550",-237.295
"551",-167.166666666667
"552",-14.8560606060605
"553",-158.257894736842
"554",48.838888888889
"555",-348.3
"556",274.341666666667
"557",386.605882352941
"558",-67.3857142857144
"559",-79.5999999999995
"560",-915.970833333333
"561",-275.107547169811
"562",-91.1999999999999
"563",7.54583333333358
"564",-108.636263736264
"565",22.3578947368419
"566",198.84
"567",-110.66218487395
"568",81.9181818181817
"569",421.09
"570",-62.4482758620691
"571",-213.71935483871
"572",26.5909090909092
"573",-473.2
"574",28.4333333333332
"575",30.6888888888889
"576",-15.3307692307692
"577",209.686666666667
"578",445.195238095238
"579",-264.6125
"580",192.416666666667
"581",165.475
"582",43.7181818181818
"583",44.5739130434781
"584",462.471428571429
"585",-24.4365853658537
"586",-19.0045454545454
"587",53.2636363636366
"588",538.1
"589",-29.6909090909091
"590",12.347368421053
"591",-67.6666666666665
"592",-158.257894736842
"593",55.7052631578949
"594",-275.107547169811
"595",-334.357142857143
"596",108.891666666667
"597",36.7545454545452
"598",-92.3333333333333
"599",25.4928571428571
"600",7.54583333333358
"601",-90.2999999999993
"602",42.9888888888891
"603",242.5
"604",-196.654054054054
"605",445.195238095238
"606",-435.004545454545
"607",36.6909090909091
"608",38.962962962963
"609",40.7285714285708
"610",-62.4482758620691
"611",83.4627118644066
"612",-158.257894736842
"613",81.6318181818178
"614",-110.66218487395
"615",301.332
"616",-421.056818181818
"617",-31.8399999999999
"618",-213.059259259259
"619",55.8607142857144
"620",-327.773333333334
"621",-471.362499999999
"622",252.616666666667
"623",-7.17777777777792
"624",25.0272727272732
"625",-158.257894736842
"626",-339.07358490566
"627",-62.4482758620691
"628",521.806666666666
"629",-54.1666666666666
"630",-3.74166666666667
"631",-108.636263736264
"632",297.74358974359
"633",-4.67500000000001
"634",-110.66218487395
"635",-3.74166666666667
"636",-653.895238095239
"637",-62.4482758620691
"638",-11.1692307692307
"639",-31.2833333333333
"640",-1200.32142857143
"641",-221.339393939394
"642",-6.07058823529411
"643",-586.962162162162
"644",-62.4482758620691
"645",269.3
"646",-153.106666666667
"647",182.188
"648",39.0545454545459
"649",-132.65
"650",12.2071428571429
"651",101.559090909091
"652",22.3578947368419
"653",-306.744444444444
"654",-62.4482758620691
"655",-185.066129032258
"656",57.5899999999997
"657",39.0545454545459
"658",-54.2043010752691
"659",19.68
"660",-158.5
"661",28.22
"662",-278.225
"663",-653.895238095239
"664",-374.183333333333
"665",196.146666666667
"666",-30.3222222222223
"667",167.82
"668",61.0148148148151
"669",62.1878787878788
"670",-29.4333333333334
"671",11.3424242424242
"672",24.9333333333334
"673",-21.1575757575756
"674",-160.72
"675",-79.8010416666666
"676",11.5999999999999
"677",-548.828571428571
"678",-201.425
"679",-22
"680",-56.3978260869567
"681",48.838888888889
"682",297.74358974359
"683",1.21176470588239
"684",-167.2
"685",-62.4482758620691
"686",367.588888888889
"687",-3.03333333333333
"688",315.064285714287
"689",63.403448275862
"690",-423.415384615385
"691",-221.339393939394
"692",-421.056818181818
"693",-133.403125
"694",223.622222222222
"695",31.8923076923077
"696",-165.917647058824
"697",42.9888888888891
"698",-13.2359999999999
"699",146.144444444445
"700",62.1878787878788
"701",-346.122222222222
"702",-62.4482758620691
"703",69.1909090909091
"704",-649.664285714286
"705",-158.257894736842
"706",-62.4482758620691
"707",315.064285714287
"708",-309.723809523809
"709",430.907142857142
"710",-62.4482758620691
"711",242.5
"712",-29.4333333333334
"713",114.93
"714",4.13333333333334
"715",-237.295
"716",-72.6428571428572
"717",38.962962962963
"718",-89.7681818181818
"719",-108.636263736264
"720",-240.393333333333
"721",7.22857142857146
"722",-351.184210526316
"723",68.0258064516129
"724",-110.66218487395
"725",-31.8399999999999
"726",-66.2923076923077
"727",-89.7681818181818
"728",76.3976744186048
"729",-90.2999999999993
"730",-194.426923076923
"731",561.453846153847
"732",18.7950000000001
"733",-393.073913043478
"734",194.73
"735",62.1878787878788
"736",1012.48
"737",290.763157894737
"738",-108.125
"739",-24.4365853658537
"740",297.74358974359
"741",-21.1575757575756
"742",209.686666666667
"743",445.195238095238
"744",-275.107547169811
"745",-442.928571428572
"746",-11.1692307692307
"747",-267.407692307692
"748",182.188
"749",-62.4482758620691
"750",-54.2043010752691
"751",-246.021052631579
"752",445.195238095238
"753",-442.928571428572
"754",-953.38
"755",-3.51477272727288
"756",-255.546666666667
"757",7.41052631578941
"758",43.7181818181818
"759",69.2285714285717
"760",-123.666666666666
"761",-406.795555555556
"762",-16.9538461538461
"763",7.54583333333358
"764",-245.842857142857
"765",1012.48
"766",7.54583333333358
"767",108.891666666667
"768",-293.322222222222
"769",-158.257894736842
"770",-121.65
"771",-141.266666666666
"772",-14.8560606060605
"773",-110.66218487395
"774",233.433333333333
"775",-35.4913043478261
"776",-14.415
"777",38.962962962963
"778",-204.295238095238
"779",-980.457142857143
"780",-115.183333333333
"781",68.0258064516129
"782",58.25
"783",-108.636263736264
"784",-421.056818181818
"785",-918.563636363636
"786",-30.02
"787",-11.1692307692307
"788",-193.770967741935
"789",-269.733333333333
"790",-40.2090909090908
"791",-125.535294117647
"792",-29.6909090909091
"793",-911.8
"794",35.7101694915254
"795",-216.633333333333
"796",477.382857142857
"797",-34.29
"798",6.05555555555554
"799",-16.1555555555558
"800",-454.828571428571
"801",-435.004545454545
"802",-158.257894736842
"803",-653.895238095239
"804",-196.654054054054
"805",-14.0315789473684
"806",-62.4482758620691
"807",477.382857142857
"808",-586.962162162162
"809",755.757142857143
"810",-74.7833333333333
"811",-548.828571428571
"812",-34.7156249999999
"813",-17.25
"814",-126.847368421053
"815",-68.7902439024388
"816",755.757142857143
"817",27.975
"818",182.188
"819",-91.7384615384616
"820",196.146666666667
"821",-53.6692307692301
"822",20.4166666666665
"823",-7.52222222222223
"824",43.1555555555556
"825",145.857142857143
"826",-108.636263736264
"827",-275.107547169811
"828",-68.7902439024388
"829",667.230434782608
"830",-24.4365853658537
"831",151.916666666667
"832",-13.2359999999999
"833",-232.364285714286
"834",8.74347826086955
"835",-7.30000000000001
"836",-193.770967741935
"837",-287.594736842105
"838",-231.255555555555
"839",-108.636263736264
"840",-47.6375
"841",1.70666666666693
"842",-3.74166666666667
"843",-24.4365853658537
"844",-100.333333333333
"845",208.6125
"846",-110.888888888889
"847",-108.636263736264
"848",83.0363636363636
"849",-275.107547169811
"850",-309.478571428572
"851",-62.4482758620691
"852",288.338461538461
"853",-733.35
"854",-62.4482758620691
"855",-85.5034482758622
"856",-374.183333333333
"857",49.8894736842105
"858",83.0363636363636
"859",-5.15454545454546
"860",-166.975
"861",-11.1692307692307
"862",1.21176470588239
"863",70.3650000000002
"864",-54.2043010752691
"865",83.4627118644066
"866",252.616666666667
"867",161.208333333333
"868",0.88666666666677
"869",63.6153846153846
"870",-79.5999999999995
"871",-320.3875
"872",28.4333333333332
"873",-123.666666666666
"874",29.8733333333334
"875",22.3578947368419
"876",-110.66218487395
"877",-733.35
"878",8.74347826086955
"879",-79.8010416666666
"880",144.520833333333
"881",-473.2
"882",61.125
"883",91.425
"884",62.1878787878788
"885",-24.4365853658537
"886",-56.7399999999998
"887",-158.257894736842
"888",-334.190909090908
"889",-62.4482758620691
"890",-79.5999999999995
"891",-140.033333333333
"892",-125.535294117647
"893",359.499999999999
"894",-183.671428571428
