"","V1"
"1",0.207692307692308
"2",0.444444444444444
"3",-0.278571428571428
"4",0.297222222222222
"5",-0.485057471264367
"6",1.34
"7",1.66
"8",1.49411764705882
"9",0.867567567567567
"10",0.996296296296296
"11",0.206666666666666
"12",2.34615384615385
"13",-0.485057471264367
"14",0.881818181818182
"15",-0.742307692307692
"16",0.348780487804878
"17",2.94705882352941
"18",0.190909090909091
"19",0.733333333333333
"20",0.18125
"21",-0.326086956521739
"22",0.221739130434782
"23",0.40625
"24",0.483333333333333
"25",1.49411764705882
"26",-2.03125
"27",0.5125
"28",0.429411764705882
"29",-0.326086956521739
"30",0.414285714285715
"31",0.55
"32",-1.59375
"33",0.42
"34",-0.215789473684211
"35",5.16153846153846
"36",-0.215789473684211
"37",0.366666666666667
"38",0.546341463414634
"39",0.13
"40",-1.695
"41",-3.25294117647059
"42",0.164285714285715
"43",-0.0489010989010987
"44",-2.71428571428571
"45",0.366666666666667
"46",1.87647058823529
"47",-2.1
"48",-0.649999999999999
"49",0.217391304347826
"50",3.07777777777778
"51",-0.742307692307692
"52",-1.7
"53",-1.08571428571429
"54",-1.125
"55",0.65
"56",0.996296296296296
"57",-2.27894736842105
"58",1.49411764705882
"59",-0.300000000000001
"60",-1.17555555555556
"61",-0.812121212121212
"62",-2.25
"63",-1.725
"64",-1.59375
"65",-0.215
"66",-0.243396226415094
"67",0.546341463414634
"68",-1.34
"69",-0.485057471264367
"70",0.55
"71",5.23571428571429
"72",-0.164705882352941
"73",-1.00909090909091
"74",-2.07391304347826
"75",1.34
"76",-1.91935483870968
"77",2.74444444444444
"78",10.9142857142857
"79",0.0999999999999996
"80",1.765
"81",4.175
"82",1.49411764705882
"83",-1.13333333333333
"84",-1.53571428571429
"85",-0.485057471264367
"86",0.217391304347826
"87",-0.723076923076923
"88",2
"89",-0.0111111111111111
"90",0.221739130434782
"91",-1.33157894736842
"92",0.2
"93",-0.949999999999999
"94",0.416666666666667
"95",-0.485057471264367
"96",-1.61818181818182
"97",-0.742857142857143
