"","V1"
"1",-164.656
"2",0.592307692307692
"3",-326.957142857143
"4",-13.5236842105263
"5",12.1758064516127
"6",-32.3454545454545
"7",-254.014285714286
"8",-6.66562500000001
"9",-13.5236842105263
"10",-125.927586206897
"11",-128.8075
"12",-308.130769230769
"13",-96.9621848739497
"14",-54.3356321839081
"15",-15.5333333333334
"16",12.1758064516127
"17",-6.44166666666666
"18",-18.9
"19",1.175
"20",-25.2222222222222
"21",-30.9722222222222
"22",-177.070833333333
"23",-9.59999999999999
"24",-146.418421052632
"25",-345.118181818182
"26",-70.7333333333333
"27",-211.45
"28",-15.375
"29",-22.8875
"30",-140.174074074074
"31",-37.71
"32",-27.3375
"33",-104.24
"34",-44.1697802197803
"35",-82.7437500000001
"36",-315.193333333333
"37",-59.3588235294118
"38",-54.3356321839081
"39",22.225
"40",-6.62857142857143
"41",-50.0357142857143
"42",-92.4867924528303
"43",-57.1733333333332
"44",-129.75
"45",-115.65652173913
"46",-366.941666666667
"47",-197.01875
"48",-48.0571428571429
"49",-115.65652173913
"50",-12.3363636363636
"51",-39.04
"52",-211.45
"53",1.02999999999999
"54",-7.02608695652174
"55",-105.672222222222
"56",15.4333333333333
"57",-96.9621848739497
"58",-31.7818181818182
"59",18.7666666666667
"60",5.08295454545464
"61",-126.357627118644
"62",-18.2391304347826
"63",-168.590476190476
"64",-54.5045454545455
"65",-146.630769230769
"66",-222.176470588235
"67",-11.2333333333333
"68",-10.4777777777778
"69",-20.3407407407408
"70",-92.4867924528303
"71",5.08295454545464
"72",-267.384210526316
"73",18.47
"74",-71.4028571428571
"75",2.85666666666668
"76",-122.038461538462
"77",-626.616666666667
"78",19.8692307692307
"79",-8.48571428571427
"80",-208.444444444444
"81",-12.2692307692308
"82",-13.5236842105263
"83",5.08295454545464
"84",-70.7333333333333
"85",-164.327272727273
"86",-15.0142857142857
"87",-34.7285714285714
"88",-258.378571428572
"89",-8.39090909090908
"90",32.4565217391304
"91",-2.02
"92",-7.61666666666667
"93",-47.7631578947369
"94",-46.4133333333333
"95",-411.422222222222
"96",-11.1444444444446
"97",-262.14
"98",-249.489189189189
"99",-54.3356321839081
"100",-205.405
"101",-255.470588235294
"102",-84.8346153846154
"103",-41.15
"104",-21.3133333333333
"105",-211.257142857143
"106",-146.418421052632
"107",-166.35
"108",-7.67727272727273
"109",16.2714285714286
"110",-82.0090909090909
"111",-7.61666666666667
"112",-1.53333333333333
"113",-20.5052631578947
"114",-82.0090909090909
"115",-96.9621848739497
"116",-13.2681818181818
"117",-5.42000000000002
"118",-124.2
"119",-82.0090909090909
"120",-47.0133333333333
"121",-140.174074074074
"122",-96.9621848739497
"123",-205.405
"124",1.73333333333333
"125",-24.6
"126",-44.1697802197803
"127",15.4647058823529
"128",-29.5047619047618
"129",-27.61
"130",-170.15
"131",-6.66562500000001
"132",-101.636363636364
"133",-211.45
"134",-147.765217391304
"135",-124.2
"136",55.4807017543858
"137",-146.340740740741
"138",-25.8512820512821
"139",-19.3219512195122
"140",-122.951515151515
"141",-73.0344827586207
"142",-91.3865384615385
"143",-54.7090909090909
"144",-158.633333333333
"145",-18.2391304347826
"146",-46.2692307692308
"147",-262.14
"148",-146.630769230769
"149",-8.6875
"150",12.1758064516127
"151",-7.25294117647059
"152",-82.0090909090909
"153",-54.3356321839081
"154",-18.2391304347826
"155",15.4333333333333
"156",-231.135294117647
"157",-1247.73333333333
"158",-32.740909090909
"159",-43.5666666666667
"160",-11.4
"161",-159.322727272727
"162",-6.66562500000001
"163",-18.7333333333333
"164",-13.4625
"165",-18.2285714285714
"166",108.293939393939
"167",-20.47
"168",-11.1444444444446
"169",-131.878787878788
"170",38.712121212121
"171",38.712121212121
"172",-19.3219512195122
"173",-205.405
"174",-22.9888888888889
"175",1.87142857142862
"176",22.7647058823529
"177",-77.7392857142859
"178",-254.66
"179",-60.42
"180",-15.3294117647059
"181",-105.832
"182",-1.81666666666667
"183",-124.2
"184",-122.951515151515
"185",-25.7407407407408
"186",-82.7437500000001
"187",1.87142857142862
"188",-44.1697802197803
"189",-169.841379310345
"190",-22.05
"191",-60.9085714285713
"192",-2.425
"193",-208.444444444444
"194",-54.3356321839081
"195",-67.7642857142857
"196",-57.1733333333332
"197",-161.711111111111
"198",-6.52307692307693
"199",-258.378571428572
"200",-12.2692307692308
"201",-131.878787878788
"202",-10.2357142857143
"203",-54.3356321839081
"204",-46.0142857142857
"205",-41.1130434782609
"206",-96.9621848739497
"207",75.0631578947368
"208",-4.01923076923072
"209",-222.176470588235
"210",-102.634482758621
"211",-40.6655913978495
"212",-25.7407407407408
"213",-133.792307692308
"214",-13.5236842105263
"215",-480.328571428572
"216",-146.340740740741
"217",-570.885714285714
"218",-48.0571428571429
"219",-59.3588235294118
"220",-33.4090909090909
"221",-315.193333333333
"222",-9.7375
"223",-79.8361111111111
"224",-44.1697802197803
"225",-16.625
"226",10.9568181818183
"227",-29.123076923077
"228",-44.8571428571429
"229",-17.26
"230",7.81428571428569
"231",-19.3219512195122
"232",-231.2
"233",-3.75
"234",-19.3219512195122
"235",-80.1159090909091
"236",-166.85
"237",-115.65652173913
"238",-986.025
"239",-15.5333333333333
"240",-71.4028571428571
"241",-32.740909090909
"242",16.6928571428571
"243",-102.634482758621
"244",69.6222222222223
"245",-14.0666666666667
"246",118.118181818182
"247",-99.719512195122
"248",-40.6655913978495
"249",1.02999999999999
"250",32.4565217391304
"251",-82.0090909090909
"252",-102.634482758621
"253",-57.9733333333333
"254",-49.5025641025641
"255",-11.7
"256",-7.61666666666667
"257",-98.488679245283
"258",-12.2692307692308
"259",-79.8361111111111
"260",-82.0090909090909
"261",151.241935483871
"262",-170.15
"263",-57.8714285714286
"264",-36.6200000000001
"265",-133.792307692308
"266",-308.93
"267",-7.61666666666667
"268",-175.206666666667
"269",-7.34
"270",-82.0090909090909
"271",-12.65
"272",-14.3571428571429
"273",1.175
"274",-148.231707317073
"275",-131.878787878788
"276",-96.9621848739497
