"","V1"
"1",32.7653846153846
"2",-15.3916666666667
"3",12.52
"4",-7.98846153846154
"5",NA
"6",-4.55849056603774
"7",12.3111111111111
"8",-18.5846153846154
"9",NA
"10",-1.47777777777778
"11",3.78333333333333
"12",0.0303030303030312
"13",-34.7
"14",-7.39230769230769
"15",-3.20740740740741
"16",5.11428571428571
"17",11.7944444444444
"18",-10.475
"19",18.74375
"20",7.25384615384615
"21",13.7636363636364
"22",-12.05
"23",0.993333333333339
"24",12.9818181818182
"25",-3.09166666666667
"26",-2.28390804597701
"27",-1.07727272727273
"28",NA
"29",-4.55849056603774
"30",-4.55849056603774
"31",-6.68333333333333
"32",-1.45897435897436
"33",13.75
"34",-32.7428571428571
"35",35.88
"36",28.0111111111111
"37",-26.8416666666667
"38",2.67727272727272
"39",22.08
"40",-23.55
"41",0.605263157894733
"42",-15.1
"43",-9.53166666666667
"44",-7.49666666666667
"45",1.2375
"46",-3.50588235294118
"47",14.1333333333333
"48",0.579999999999998
"49",6.05
"50",-1.07727272727273
"51",-23.7666666666667
"52",1.93333333333333
"53",7.09629629629629
"54",8.53125
"55",-0.30252100840336
"56",-17.0714285714286
"57",12.4285714285714
"58",0.542857142857144
"59",-8.96923076923077
"60",8.225
"61",-36.7777777777778
"62",-4.32
"63",-0.30252100840336
"64",-7.05
"65",8.85454545454545
"66",12.0295454545455
"67",-21.16
"68",0.0303030303030312
"69",25.2363636363636
"70",-7.11538461538461
"71",-21.1421052631579
"72",12.0295454545455
"73",0.0307692307692307
"74",-8.3
"75",-1.07727272727273
"76",6.66800000000001
"77",10.8056603773585
"78",-2.28390804597701
"79",-1.07727272727273
"80",-18.35
"81",10.8056603773585
"82",32.7653846153846
"83",8.41666666666666
"84",15.5642857142857
"85",8.95
"86",2.9
"87",-2.28390804597701
"88",-4.55454545454545
"89",2.05714285714286
"90",6.72702702702703
"91",-0.615384615384613
"92",0.0303030303030312
"93",-1.13
"94",-2.26086956521739
"95",-11.6631578947368
"96",-14.4785714285714
"97",7.74444444444444
"98",4.01764705882353
"99",-4.84545454545454
"100",0.399999999999999
"101",0.417777777777772
"102",4.68571428571428
"103",-15.3047619047619
"104",1.84285714285714
"105",2.91333333333333
"106",-11.7666666666667
"107",NA
"108",NA
"109",1.7625
"110",8.65000000000001
"111",-1.07727272727273
"112",NA
"113",NA
"114",25.2363636363636
"115",7.33333333333334
"116",-8.20625
"117",3.5
"118",-0.922033898305081
"119",-21.16
"120",-5.02666666666667
"121",-4.93125
"122",NA
"123",-11.44
"124",7.95555555555555
"125",-2.28390804597701
"126",NA
"127",9.00588235294117
"128",3.89024390243902
"129",4.52857142857143
"130",-5.90769230769231
"131",11.7
